SurveyVersion,QuestionNum,ByWho,LastClick,IsSingleClick,DecisionTime,OverallSurveyDT,ClickCount,ConfidenceLevel,IsExp,Browser,OS,Age,Education,EngProf,Major,MIDT,MICL,ISDT,ISCL,MEDT,MECL,ESDT,ESCL,ConfidenceLevel_Dec,NoCY,NoCN,TimeDiff_FCnLC,DecisionTimeFract,ExplanationsLen,ExplanationsLen_scaled,DecisionTimeFract_scaled,Diff_CAns,ResolutionLen,Majority,SurveyAnswer,ActualAnswer,Starnie,Santos,D3L
2,6,2_5,0.003987275,1,0.004758721,0.001736428,0,0.5,1,2,5,1,2,3,5,103.976875,59,0.097997746,0,72.476,76.15384615,0.158139065,0.382716049,0.5,2,3,0,0.03758946,69,0.049410029,0.056409269,1,2,0,0,1,0,0,0.2
2,6,2_6,0.002924638,1,0.003059196,0.00103002,0,0.5,1,2,3,1,1,4,4,53.255875,62.5,0,0.428571429,72.476,76.15384615,0.050326391,0.382716049,0.5,4,1,0,0.038398566,73,0.052359882,0.057623822,-3,2,0,1,1,0,0,0.2
2,6,2_7,0.002448252,0,0.002429891,0.001181124,0.066666667,1,1,2,5,1,3,3,4,38.76625,89.625,0.170915647,1,72.476,76.15384615,0.010405214,1,1,2,1,27.415,0.027336679,396,0.290560472,0.041018752,-1,3,0,0,1,0,0,0.2
2,6,2_8,0.005205916,1,0.005209015,0.000764331,0,0.6,1,2,3,1,2,5,5,36.882625,59.5,0.602939713,0.454545455,72.476,76.15384615,0.186704272,0.50617284,0.6,3,3,0,0.082552941,50,0.03539823,0.123904241,0,2,0,0,1,0,0,0.2
2,6,2_9,0.002249876,0,0.002265866,0.000896546,0.044444444,0.76,1,2,3,2,3,4,5,27.13175,74.5,0.467653815,0.52173913,72.476,76.15384615,0,0.703703704,0.76,3,2,26.163,0.032186207,63,0.044985251,0.04829841,-1,2,0,1,1,0,0,0.2
2,6,2_10,0.010257335,0,0.010300641,0.001206308,0.2,1,1,2,3,2,2,4,5,69.041,94.125,1,1,72.476,76.15384615,0.509701441,1,1,2,3,111.651,0.111078853,358,0.262536873,0.166724672,1,2,0,0,1,0,0,0.2
2,6,2_11,0.002621506,0,0.003226067,0.001876199,0.022222222,0.9,1,5,5,2,3,4,3,79.985625,83.75,0,1,72.476,76.15384615,0.060912196,0.87654321,0.9,1,2,0.56,0.023950243,120,0.087020649,0.035935351,1,3,0,0,1,0,0,0.2
2,6,2_12,0.008628293,1,0.008784733,0.000679965,0,0.92,0,2,5,1,3,4,4,56.390125,65.625,0.754472727,1,72.476,76.15384615,0.41353687,0.901234568,0.92,2,1,0,0.151660458,3,0.000737463,0.227641983,-1,2,0,1,1,0,0,0.2
2,6,2_13,0.00371454,0,0.003707926,0.001322153,0.022222222,0.91,1,2,5,2,3,3,4,56.4565,91.625,0.318170215,0.333333333,72.476,76.15384615,0.091479835,0.888888889,0.91,2,2,33.25,0.037437914,175,0.127581121,0.056181782,0,3,0,1,1,0,0,0.2
2,7,2_1,0.002704825,1,0.007234161,0.001741465,0,0.9,1,5,5,2,2,5,5,68.437,88.125,0.711659005,1,59.69746154,83.53846154,0.605931497,0.75,0.9,2,2,0,0.056677482,252,0.184365782,0.085062422,0,2,1,1,0,0.647414684,0,0.2
2,7,2_2,0.005067413,0,0.005181217,0.003698252,0.088888889,0.8,0,0.5,1,1,2,2,5,57.548,77.875,0.25171647,0.384615385,59.69746154,83.53846154,0.401497465,0.5,0.8,2,4,59.951,0.020297577,3,0.000737463,0.030452311,2,1,1,0,0,0.647414684,0,0.2
2,7,2_3,0.001179033,1,0.001396679,0.000820994,0,1,1,2,3,1,2,5,4,31.8755,71.75,0,1,59.69746154,83.53846154,0.024629803,1,1,4,2,0,0.021754321,85,0.06120944,0.032639039,-2,2,1,1,0,0.647414684,0,0.2
2,7,2_4,0.000558952,0,0.002037789,0.000633374,0.088888889,0.8,1,1,3,1,2,2,4,36.466375,80.5,0,0.487179487,59.69746154,83.53846154,0.088472185,0.5,0.8,2,3,4.415,0.038242057,65,0.046460177,0.057388887,1,3,1,0,0,0.647414684,0,0.2
2,7,2_5,0.003587425,1,0.004147753,0.001736428,0,0.6,1,2,5,1,2,3,5,103.976875,59,0.051791391,0.322580645,59.69746154,83.53846154,0.298584245,0,0.6,2,3,0,0.0328419,56,0.039823009,0.049282675,1,2,1,1,0,0.647414684,0,0.2
2,7,2_6,0.005040952,1,0.005094139,0.00103002,0,0.9,1,2,3,1,1,4,4,53.255875,62.5,0.820748345,1,59.69746154,83.53846154,0.392826174,0.75,0.9,4,1,0,0.063300205,62,0.044247788,0.095003834,-3,2,1,1,0,0.647414684,0,0.2
2,7,2_7,0.001679954,0,0.001691739,0.001181124,0.022222222,0.8,1,2,5,1,3,3,4,38.76625,89.625,0,0.2,59.69746154,83.53846154,0.05401214,0.5,0.8,2,1,18.137,0.019292883,433,0.317846608,0.028944159,-1,3,1,1,0,0.647414684,0,0.2
2,7,2_8,0.000878329,1,0.001149344,0.000764331,0,0.8,1,2,3,1,2,5,5,36.882625,59.5,0,0.818181818,59.69746154,83.53846154,0,0.5,0.8,3,3,0,0.019172549,118,0.085545723,0.028763524,0,2,1,0,0,0.647414684,0,0.2
2,7,2_9,0.003045388,0,0.003071169,0.000896546,0.022222222,0.64,1,2,3,2,3,4,5,27.13175,74.5,0.766219656,0,59.69746154,83.53846154,0.191377068,0.1,0.64,3,2,35.216,0.043241379,44,0.030973451,0.064893401,-1,2,1,0,0,0.647414684,0,0.2
2,7,2_10,0.004571013,0,0.004603154,0.001206308,0.044444444,1,1,2,3,2,2,4,5,69.041,94.125,0.389176137,1,59.69746154,83.53846154,0.343933431,1,1,2,3,46.764,0.050104839,383,0.280973451,0.075196185,1,2,1,0,0,0.647414684,0,0.2
2,7,2_11,0.011202655,0,0.011191431,0.001876199,0.111111111,0.8,1,5,5,2,3,4,3,79.985625,83.75,1,0,59.69746154,83.53846154,1,0.5,0.8,1,2,111.249,0.081676578,109,0.078908555,0.122588726,1,3,1,1,0,0.647414684,0,0.2
2,7,2_12,0.011089859,1,0.011187412,0.000679965,0,0.91,0,2,5,1,3,4,4,56.390125,65.625,1,0.984375,59.69746154,83.53846154,0.999599787,0.775,0.91,2,1,0,0.192772206,3,0.000737463,0.289355093,-1,2,1,1,0,0.647414684,0,0.2
2,7,2_13,0.005927739,1,0.005969941,0.001322153,0,0.91,1,2,5,2,3,3,4,56.4565,91.625,0.777930941,0.333333333,59.69746154,83.53846154,0.480039354,0.775,0.91,2,2,0,0.059802152,108,0.078171091,0.089752885,0,3,1,1,0,0.647414684,0,0.2
2,8,2_1,0.006158102,0,0.006204968,0.001741465,0.088888889,0.9,1,5,5,2,2,5,5,68.437,88.125,0.586374894,1,61.52353846,73.92307692,0.490520701,0.861111111,0.9,2,2,65.054,0.048700844,131,0.095132743,0.073088638,0,2,0,0,0,0,0,0
2,8,2_2,0.005859659,0,0.005821574,0.003698252,0.111111111,0.7,0,0.5,1,1,2,2,5,57.548,77.875,0.289010689,0,61.52353846,73.92307692,0.450218279,0.583333333,0.7,2,4,69.487,0.022768659,3,0.000737463,0.034161668,2,1,0,0,0,0,0,0
2,8,2_3,0.001257747,1,0.002463969,0.000820994,0,0.8,1,2,3,1,2,5,4,31.8755,71.75,0.425609349,0.75308642,61.52353846,73.92307692,0.09726623,0.722222222,0.8,4,2,0,0.037491358,55,0.039085546,0.056262007,-2,2,0,0,0,0,0,0
2,8,2_4,0.000393067,1,0.002783561,0.000633374,0,0.83,1,1,3,1,2,2,4,36.466375,80.5,0.253327645,0.564102564,61.52353846,73.92307692,0.13086185,0.763888889,0.83,2,3,0,0.051717095,38,0.026548673,0.077616353,1,3,0,1,0,0,0,0
2,8,2_5,0.010489624,1,0.011051604,0.001736428,0,0.5,1,2,5,1,2,3,5,103.976875,59,0.573916237,0,61.52353846,73.92307692,1,0.305555556,0.5,2,3,0,0.086488614,100,0.072271386,0.129812105,1,2,0,0,0,0,0,0
2,8,2_6,0.005327671,1,0.005343232,0.00103002,0,0.7,1,2,3,1,1,4,4,53.255875,62.5,0.921214373,0.714285714,61.52353846,73.92307692,0.399934868,0.583333333,0.7,4,1,0,0.066348361,108,0.078171091,0.09957944,-3,2,0,1,0,0,0,0
2,8,2_7,0.002366105,0,0.002394557,0.001181124,0.044444444,0.92,1,2,5,1,3,3,4,38.76625,89.625,0.16273434,0.68,61.52353846,73.92307692,0.089969723,0.888888889,0.92,2,1,26.064,0.026951642,557,0.409292035,0.040440772,-1,3,0,0,0,0,0,0
2,8,2_8,0.007859745,1,0.007882472,0.000764331,0,0.4,1,2,3,1,2,5,5,36.882625,59.5,1,0.090909091,61.52353846,73.92307692,0.666860301,0.166666667,0.4,3,3,0,0.124291503,87,0.062684366,0.186558267,0,2,0,0,0,0,0,0
2,8,2_9,0.001432843,1,0.001538683,0.000896546,0,0.76,1,2,3,2,3,4,5,27.13175,74.5,0.198050537,0.52173913,61.52353846,73.92307692,0,0.666666667,0.76,3,2,0,0.022203448,69,0.049410029,0.033313227,-1,2,0,1,0,0,0,0
2,8,2_10,0.005772572,0,0.005910326,0.001206308,0.155555556,1,1,2,3,2,2,4,5,69.041,94.125,0.529317247,1,61.52353846,73.92307692,0.459547951,1,1,2,3,55.949,0.064094086,379,0.278023599,0.096195534,1,2,0,0,0,0,0,0
2,8,2_11,0.008258589,0,0.008622718,0.001876199,0.066666667,0.9,1,5,5,2,3,4,3,79.985625,83.75,0.677514637,1,61.52353846,73.92307692,0.744675046,0.861111111,0.9,1,2,54.569,0.06306068,62,0.044247788,0.094644281,1,3,0,1,0,0,0,0
2,8,2_12,0.003201644,1,0.003353084,0.000679965,0,0.28,0,2,5,1,3,4,4,56.390125,65.625,0.199418182,0,61.52353846,73.92307692,0.190730179,0,0.28,2,1,0,0.05872063,3,0.000737463,0.088129405,-1,2,0,1,0,0,0,0
2,8,2_13,0.001448,1,0.002572816,0.001322153,0,0.92,1,2,5,2,3,3,4,56.4565,91.625,0.087455966,0.666666667,61.52353846,73.92307692,0.108708281,0.888888889,0.92,2,2,0,0.026215232,170,0.123893805,0.039335341,0,3,0,0,0,0,0,0
3,1,3_1,0.000871295,1,0.00142523,0.00010955,0,0.6,0,5,5,1,2,2,5,12.451875,58,0.623402716,0.846153846,103.4156,73.4,0.014450607,0.35483871,0.6,2,0,0,0.073314286,3,0.000737463,0.110036036,-2,2,1,0,1,0,0.034017,0.165869141
3,1,3_2,0.002932677,1,0.002968685,0.000910397,0,0.75,1,3,2,1,1,5,4,52.849125,67.625,0.227786774,0.666666667,103.4156,73.4,0.052096523,0.596774194,0.75,2,3,0,0.041312145,75,0.053834808,0.061997416,1,3,1,0,1,0,0.034018,0.165869141
3,1,3_3,0.0089125,1,0.009062796,0.010128954,0,0.94,1,2,5,1,2,2,4,104.05275,82.5,0.368385898,1,103.4156,73.4,0.200736009,0.903225806,0.94,2,3,0,0.013311387,225,0.164454277,0.019965297,1,2,1,0,1,0,0.034019,0.165869141
3,1,3_4,0.002377744,0,0.002464806,0.00187368,0.066666667,0.62,1,1,3,2,2,4,4,34.45075,61.25,0.259969958,0.738095238,103.4156,73.4,0.039806563,0.387096774,0.62,2,2,16.17,0.01845565,42,0.029498525,0.027687383,0,3,1,0,1,0,0.03402,0.165869141
3,1,3_5,0.014300295,1,0.014354869,0.001703689,0,0.61,1,2,2,1,2,3,5,70.947125,48.625,1,1,103.4156,73.4,0.329813261,0.370967742,0.61,1,1,0,0.114086698,46,0.032448378,0.171239767,0,2,1,0,1,0,0.034021,0.165869141
3,1,3_6,0.009807829,1,0.009843817,0.001579029,0,0.8,1,5,5,2,3,4,5,95.702875,73.75,0.846865019,1,103.4156,73.4,0.219785651,0.677419355,0.8,2,4,0,0.083929178,100,0.072271386,0.12597012,2,2,1,1,1,0,0.034022,0.165869141
3,1,3_7,0.000771982,0,0.000832766,0.000433163,0.133333333,0.64,1,0.5,1,1,3,2,4,11.884125,69.625,0.365286236,0.272727273,103.4156,73.4,0,0.419354839,0.64,2,2,8.432,0.021685259,19,0.012536873,0.032535369,0,1,1,1,1,0,0.034023,0.165869141
3,1,3_8,0.001685816,1,0.00173151,0.009085082,0,0.42,1,2,3,1,2,5,4,47.908,69.875,0.069714339,0,103.4156,73.4,0.021920975,0.064516129,0.42,2,0,0,0.002932321,102,0.073746313,0.004385212,-2,2,1,1,1,0,0.034024,0.165869141
3,1,3_9,0.01303451,0,0.013036561,0.000901583,0.022222222,0.7,1,2,3,2,2,5,5,64.557,80.25,1,0,103.4156,73.4,0.297658822,0.516129032,0.7,3,3,33.657,0.179221968,69,0.049410029,0.269014743,0,2,1,1,1,0,0.034025,0.165869141
3,1,3_10,0.002197623,1,0.007360089,0.006060499,0,1,1,2,5,1,1,5,4,32.686375,88.75,1,1,103.4156,73.4,0.159205829,1,1,3,1,0,0.01787246,64,0.045722714,0.026811953,-2,2,1,1,1,0,0.034026,0.165869141
3,1,3_11,0.003140599,1,0.004683952,0.001172309,0,0.97,1,2,3,1,3,3,5,49.1325,76.25,0.509858843,0.949152542,103.4156,73.4,0.093933032,0.951612903,0.97,4,4,0,0.052233242,44,0.030973451,0.078391144,0,3,1,1,1,0,0.034027,0.165869141
3,1,3_12,0.001064479,1,0.001057159,0,0,0.71,0,3,3,2,3,4,4,4.178,71.375,1,0.142857143,103.4156,73.4,0.005473096,0.532258065,0.71,2,2,0,0.085860759,3,0.000737463,0.128869629,0,3,1,0,1,0,0.034028,0.165869141
3,1,3_13,0.000820131,0,0.000837622,0.000100735,0.022222222,0.38,1,2,3,1,2,4,4,0,78.5,0.231881834,0,103.4156,73.4,0.000118448,0,0.38,3,3,3.717,0.045983193,7,0.003687316,0.069009156,0,3,1,1,1,0,0.034029,0.165869141
3,1,3_14,0.018885042,0,0.041832038,0.007893885,0.177777778,0.95,1,2,3,2,2,4,5,172.4815,93.125,1,1,103.4156,73.4,1,0.919354839,0.95,1,4,182.643,0.077882994,658,0.483775811,0.116894153,3,2,1,0,1,0,0.03403,0.165869141
3,1,3_15,0.00488411,1,0.017210353,0.004592279,0,0.92,1,5,5,1,2,3,3,293.0755,85.5,0.034896853,1,103.4156,73.4,0.399460451,0.870967742,0.92,3,3,0,0.054267806,154,0.112094395,0.081445241,0,3,1,1,1,0,0.034031,0.165869141
3,2,3_1,0.001940631,1,0.002036534,0.00010955,0,0.62,0,5,5,1,2,2,5,12.451875,58,0.916780519,1,83.2612,75.33333333,0.043607453,0.484848485,0.62,2,0,0,0.103114286,3,0.000737463,0.154769008,-2,2,0,0,1,0.622119904,0,0.093652344
3,2,3_2,0.003985935,1,0.004008596,0.000910397,0,0.6,1,3,2,1,1,5,4,52.849125,67.625,0.394009556,0.466666667,83.2612,75.33333333,0.092962876,0.454545455,0.6,2,3,0,0.055409762,133,0.09660767,0.083159439,1,3,0,0,1,0.622119904,0,0.093652344
3,2,3_3,0.009844338,1,0.01112629,0.010128954,0,0.9,1,2,5,1,2,2,4,104.05275,82.5,0.501139271,0.789473684,83.2612,75.33333333,0.271099637,0.909090909,0.9,2,3,0,0.016316142,99,0.071533923,0.024475754,1,2,0,0,1,0.622119904,0,0.093652344
3,2,3_4,0.002988698,1,0.003024449,0.00187368,0,0.71,1,1,3,2,2,4,4,34.45075,61.25,0.401379398,0.845238095,83.2612,75.33333333,0.068332314,0.621212121,0.71,2,2,0,0.022516403,50,0.03539823,0.033783006,0,3,0,1,1,0.622119904,0,0.093652344
3,2,3_5,0.004640432,1,0.005159112,0.001703689,0,0.3,1,2,2,1,2,3,5,70.947125,48.625,0.221740363,0.060606061,83.2612,75.33333333,0.121757206,0,0.3,1,1,0,0.041401059,52,0.036873156,0.062130884,0,2,0,0,1,0.622119904,0,0.093652344
3,2,3_6,0.010998752,1,0.011140524,0.001579029,0,0.7,1,5,5,2,3,4,5,95.702875,73.75,1,0.5,83.2612,75.33333333,0.271455873,0.606060606,0.7,2,4,0,0.094897309,197,0.14380531,0.142434451,2,2,0,1,1,0.622119904,0,0.093652344
3,2,3_7,0.001211942,0,0.001223779,0.000433163,0.022222222,0.96,1,0.5,1,1,3,2,4,11.884125,69.625,0.93410475,1,83.2612,75.33333333,0.023266389,1,0.96,2,2,0.783,0.030988048,38,0.026548673,0.046499846,0,1,0,0,1,0.622119904,0,0.093652344
3,2,3_8,0.002616147,1,0.002641306,0.009085082,0,0.75,1,2,3,1,2,5,4,47.908,69.875,0.171819207,0.785714286,83.2612,75.33333333,0.058743284,0.681818182,0.75,2,0,0,0.004406076,89,0.064159292,0.006597476,-2,2,0,0,1,0.622119904,0,0.093652344
3,2,3_9,0.002369287,1,0.003143929,0.000901583,0,0.91,1,2,3,2,2,5,5,64.557,80.25,0.152085142,1,83.2612,75.33333333,0.071322599,0.924242424,0.91,3,3,0,0.044037757,134,0.097345133,0.06608885,0,2,0,1,1,0.622119904,0,0.093652344
3,2,3_10,0.001302044,1,0.001454703,0.006060499,0,0.83,1,2,5,1,1,5,4,32.686375,88.75,0.119046727,0.392857143,83.2612,75.33333333,0.029045791,0.803030303,0.83,3,1,0,0.003684168,64,0.045722714,0.005513816,-2,2,0,1,1,0.622119904,0,0.093652344
3,2,3_11,0.006966008,1,0.007056572,0.001172309,0,0.71,1,2,3,1,3,3,5,49.1325,76.25,0.958285859,0.508474576,83.2612,75.33333333,0.169245534,0.621212121,0.71,4,4,0,0.078254362,38,0.026548673,0.117451616,0,3,0,1,1,0.622119904,0,0.093652344
3,2,3_12,0.000284375,1,0.000294139,0,0,0.7,0,3,3,2,3,4,4,4.178,71.375,0.278235387,0,83.2612,75.33333333,0,0.606060606,0.7,2,2,0,0.028183544,3,0.000737463,0.042289988,0,3,0,0,1,0.622119904,0,0.093652344
3,2,3_13,0.000622426,0,0.000709517,0.000100735,0.022222222,0.85,1,2,3,1,2,4,4,0,78.5,0.173182429,0.796610169,83.2612,75.33333333,0.010395799,0.833333333,0.85,3,3,1.312,0.039554622,46,0.032448378,0.059359186,0,3,0,0,1,0.622119904,0,0.093652344
3,2,3_14,0.006564902,1,0.010119787,0.007893885,0,0.9,1,2,3,2,2,4,5,172.4815,93.125,0.14867553,0,83.2612,75.33333333,0.245909575,0.909090909,0.9,1,4,0,0.018951922,1106,0.814159292,0.028432339,3,2,0,0,1,0.622119904,0,0.093652344
3,2,3_15,0.025856241,1,0.040250486,0.004592279,0,0.86,0,5,5,1,2,3,3,293.0755,85.5,1,0.4,83.2612,75.33333333,1,0.848484848,0.86,3,3,0,0.126587385,3,0.000737463,0.19000463,0,3,0,0,1,0.622119904,0,0.093652344
3,3,3_1,0.000218222,1,0.002209936,0.00010955,0,0.49,0,5,5,1,2,2,5,12.451875,58,1,0,89.88333333,64.93333333,0.082939636,0.313432836,0.49,2,0,0,0.111567347,3,0.000737463,0.167457953,-2,2,0,1,0,0,0,0.2
3,3,3_2,0.005561384,1,0.005563522,0.000910397,0,0.35,1,3,2,1,1,5,4,52.849125,67.625,0.642554103,0.133333333,89.88333333,64.93333333,0.21228013,0.104477612,0.35,2,3,0,0.076489217,93,0.067109145,0.114801945,1,3,0,1,0,0,0,0.2
3,3,3_3,0.01810745,1,0.01888049,0.010128954,0,0.75,1,2,5,1,2,2,4,104.05275,82.5,1,0,89.88333333,64.93333333,0.725886505,0.701492537,0.75,2,3,0,0.027607413,184,0.134218289,0.041425153,1,2,0,1,0,0,0,0.2
3,3,3_4,0.001196115,1,0.001435947,0.00187368,0,0.61,1,1,3,2,2,4,4,34.45075,61.25,0,0.726190476,89.88333333,64.93333333,0.0530886,0.492537313,0.61,2,2,0,0.010990279,34,0.02359882,0.016481066,0,3,0,1,0,0,0,0.2
3,3,3_5,0.005099317,1,0.005371783,0.001703689,0,0.28,1,2,2,1,2,3,5,70.947125,48.625,0.239739229,0,89.88333333,64.93333333,0.204885185,0,0.28,1,1,0,0.043082065,37,0.025811209,0.064654253,0,2,0,0,0,0,0,0.2
3,3,3_6,0.008777766,1,0.009178342,0.001579029,0,0.7,0,5,5,2,3,4,5,95.702875,73.75,0.768275439,0.5,89.88333333,64.93333333,0.351695832,0.626865672,0.7,2,4,0,0.078300283,3,0.000737463,0.117520549,2,2,0,0,0,0,0,0.2
3,3,3_7,0.000625189,0,0.000750209,0.000433163,0.044444444,0.52,1,0.5,1,1,3,2,4,11.884125,69.625,0.245188794,0,89.88333333,64.93333333,0.026641177,0.358208955,0.52,2,2,1.642,0.019721116,38,0.026548673,0.029586981,0,1,0,0,0,0,0,0.2
3,3,3_8,0.004888883,1,0.005139017,0.009085082,0,0.67,1,2,3,1,2,5,4,47.908,69.875,0.452133058,0.595238095,89.88333333,64.93333333,0.195907915,0.582089552,0.67,2,0,0,0.008452055,62,0.044247788,0.012670921,-2,2,0,1,0,0,0,0.2
3,3,3_9,0.00329744,1,0.003513341,0.000901583,0,0.81,1,2,3,2,2,5,5,64.557,80.25,0.183748017,0.523809524,89.88333333,64.93333333,0.133209115,0.791044776,0.81,3,3,0,0.049085812,19,0.012536873,0.073666517,0,2,0,0,0,0,0,0.2
3,3,3_10,0.003224672,0,0.003410605,0.006060499,0.022222222,0.75,1,2,5,1,1,5,4,32.686375,88.75,0.410824247,0.107142857,89.88333333,64.93333333,0.129246846,0.701492537,0.75,3,1,0,0.008383424,91,0.065634218,0.012567899,-2,2,0,0,0,0,0,0.2
3,3,3_11,0.007231876,1,0.007277281,0.001172309,0,0.6,0,2,3,1,3,3,5,49.1325,76.25,1,0.322033898,89.88333333,64.93333333,0.278376083,0.47761194,0.6,4,4,0,0.080674931,3,0.000737463,0.121085148,0,3,0,0,0,0,0,0.2
3,3,3_12,6.51E-05,1,5.94E-05,0,0,0.7,0,3,3,2,3,4,4,4.178,71.375,0.05623317,0,89.88333333,64.93333333,0,0.626865672,0.7,2,2,0,0.010443038,3,0.000737463,0.015659599,0,3,0,1,0,0,0,0.2
3,3,3_13,0.002303971,1,0.002513955,0.000100735,0,0.7,1,2,3,1,2,4,4,0,78.5,1,0.542372881,89.88333333,64.93333333,0.094664983,0.626865672,0.7,3,3,0,0.130105042,3,0.000737463,0.195285007,0,3,0,0,0,0,0,0.2
3,3,3_14,0.004861836,0,0.025987802,0.007893885,0.044444444,0.95,1,2,3,2,2,4,5,172.4815,93.125,0.574656942,1,89.88333333,64.93333333,1,1,0.95,1,4,32.575,0.048439552,746,0.548672566,0.072696412,3,2,0,0,0,0,0,0.2
3,3,3_15,0.02041812,0,0.020414986,0.004592279,0.044444444,0.86,1,5,5,1,2,3,3,293.0755,85.5,0.169132243,0.4,89.88333333,64.93333333,0.78506867,0.865671642,0.86,3,3,214.86,0.064326675,47,0.033185841,0.096544676,0,3,0,1,0,0,0,0.2
3,4,3_1,0.001012143,1,0.001198158,0.00010955,0,0.57,0,5,5,1,2,2,5,12.451875,58,0.514425782,0.615384615,54.52406667,69.06666667,0.060561935,0.470588235,0.57,2,0,0,0.062244898,3,0.000737463,0.093419706,-2,2,0,1,0,0.697549343,0,0.2
3,4,3_2,0.004818627,0,0.004790455,0.000910397,0.022222222,0.25,0,3,2,1,1,5,4,52.849125,67.625,0.518984462,0,54.52406667,69.06666667,0.2828901,0,0.25,2,3,1.079,0.066009081,3,0.000737463,0.099070145,1,3,0,0,0,0.697549343,0,0.2
3,4,3_3,0.006218142,0,0.006210829,0.010128954,0.022222222,0.75,1,2,5,1,2,2,4,104.05275,82.5,0.184906677,0,54.52406667,69.06666667,0.370797405,0.735294118,0.75,2,3,2.403,0.009158498,188,0.137168142,0.013731367,1,2,0,0,0,0.697549343,0,0.2
3,4,3_4,0.00313055,0,0.003180184,0.00187368,0.044444444,0.7,1,1,3,2,2,4,4,34.45075,61.25,0.440730319,0.833333333,54.52406667,69.06666667,0.183230039,0.661764706,0.7,2,2,18.284,0.023646416,30,0.020648968,0.035479274,0,3,0,0,0,0.697549343,0,0.2
3,4,3_5,0.008749546,0,0.009240301,0.001703689,0.022222222,0.54,1,2,2,1,2,3,5,70.947125,48.625,0.56714144,0.787878788,54.52406667,69.06666667,0.558292223,0.426470588,0.54,1,1,90.795,0.073659828,89,0.064159292,0.110554731,0,2,0,1,0,0.697549343,0,0.2
3,4,3_6,0.003948085,1,0.004046023,0.001579029,0,0.8,1,5,5,2,3,4,5,95.702875,73.75,0.162172585,1,54.52406667,69.06666667,0.236817014,0.808823529,0.8,2,4,0,0.03488881,99,0.071533923,0.052355306,2,2,0,0,0,0.697549343,0,0.2
3,4,3_7,0.001195864,0,0.001269076,0.000433163,0.2,0.69,1,0.5,1,1,3,2,4,11.884125,69.625,1,0.386363636,54.52406667,69.06666667,0.064951082,0.647058824,0.69,2,2,12.046,0.032065737,37,0.025811209,0.048117572,0,1,0,0,0,0.697549343,0,0.2
3,4,3_8,0.001535757,1,0.001685375,0.009085082,0,0.71,1,2,3,1,2,5,4,47.908,69.875,0.064536741,0.69047619,54.52406667,69.06666667,0.090715944,0.676470588,0.71,2,0,0,0.002857588,54,0.038348083,0.004273031,-2,2,0,1,0,0.697549343,0,0.2
3,4,3_9,0.003041285,0,0.003424756,0.000901583,0.022222222,0.7,1,2,3,2,2,5,5,64.557,80.25,0.176155243,0,54.52406667,69.06666667,0.198366636,0.661764706,0.7,3,3,20.716,0.047875286,68,0.048672566,0.071849389,0,2,0,1,0,0.697549343,0,0.2
3,4,3_10,0.002612965,1,0.002631342,0.006060499,0,0.93,1,2,5,1,1,5,4,32.686375,88.75,0.294575386,0.75,54.52406667,69.06666667,0.149262084,1,0.93,3,1,0,0.006511165,94,0.067846608,0.009757438,-2,2,0,1,0,0.697549343,0,0.2
3,4,3_11,0.002040615,1,0.002072034,0.001172309,0,0.41,0,2,3,1,3,3,5,49.1325,76.25,0.016204583,0,54.52406667,69.06666667,0.114646381,0.235294118,0.41,4,4,0,0.023587695,3,0.000737463,0.035391129,0,3,0,0,0,0.697549343,0,0.2
3,4,3_12,0.000260091,0,0.00021962,0,0.044444444,0.7,0,3,3,2,3,4,4,4.178,71.375,0.207745921,0,54.52406667,69.06666667,0,0.661764706,0.7,2,2,2.351,0.022550633,3,0.000737463,0.033834388,0,3,0,0,0,0.697549343,0,0.2
3,4,3_13,0.000307403,1,0.000362797,0.000100735,0,0.84,1,2,3,1,2,4,4,0,78.5,0.014310378,0.779661017,54.52406667,69.06666667,0.008861206,0.867647059,0.84,3,3,0,0.022155462,3,0.000737463,0.033241195,0,3,0,1,0,0.697549343,0,0.2
3,4,3_14,0.008539866,0,0.010589673,0.007893885,0.088888889,0.9,1,2,3,2,2,4,5,172.4815,93.125,0.161289743,0,54.52406667,69.06666667,0.641805199,0.955882353,0.9,1,4,20.212,0.019825113,718,0.528023599,0.029743092,3,2,0,0,0,0.697549343,0,0.2
3,4,3_15,0.007140769,1,0.016377253,0.004592279,0,0.87,1,5,5,1,2,3,3,293.0755,85.5,0,0.5,54.52406667,69.06666667,1,0.911764706,0.87,3,3,0,0.051652825,87,0.062684366,0.077519877,0,3,0,0,0,0.697549343,0,0.2
3,5,3_1,5.38E-05,1,0.000126263,0.00010955,0,0.62,0,5,5,1,2,2,5,12.451875,58,0,1,76.476,72.86666667,0.002670217,0.62,0.62,2,0,0,0.009991837,3,0.000737463,0.014982298,-2,2,1,1,1,0.702584028,0,0.179882813
3,5,3_2,0.00704581,0,0.007799748,0.000910397,0.022222222,0.71,1,3,2,1,1,5,4,52.849125,67.625,1,0.613333333,76.476,72.86666667,0.220584214,0.71,0.71,2,3,62.966,0.106804767,79,0.056784661,0.160308814,1,3,1,1,1,0.702584028,0,0.179882813
3,5,3_3,0.004298111,1,0.004506949,0.010128954,0,0.8,1,2,5,1,2,2,4,104.05275,82.5,0.075288858,0.263157895,76.476,72.86666667,0.127074293,0.8,0.8,2,3,0,0.006677396,202,0.147492625,0.010006969,1,2,1,1,1,0.702584028,0,0.179882813
